"block","contrast","symbol","log2_normalized_ratio"
"68_3__batch1","day1_vs_control","RP5-890O3.9",0.116181542943183
"68_3__batch1","day1_vs_control","ZNF829",-0.100097182657663
"68_3__batch1","day1_vs_control","AHRR",0.405636898015053
"68_3__batch1","day1_vs_control","TCEANC2",-0.198436536939127
"68_3__batch1","day1_vs_control","WNT9A",0.407806465591279
"68_3__batch1","day1_vs_control","CASKIN2",0.431358678642535
"68_3__batch1","day1_vs_control","BIN3",0.119221715961848
"68_3__batch1","day1_vs_control","DSTNP1",0.59350068261015
"68_3__batch1","day1_vs_control","ZNF511",-0.16665234699085
"68_3__batch1","day1_vs_control","CABLES1",0.88034119915999
"68_3__batch1","day1_vs_control","CHIC2",0.222747431267974
"68_3__batch1","day1_vs_control","NPAS4",3.98500030738813
"68_3__batch1","day1_vs_control","MREG",-0.237492630747975
"68_3__batch1","day1_vs_control","STIL",0.180075065537938
"68_3__batch1","day1_vs_control","KCTD4",-0.795457355390012
"68_3__batch1","day1_vs_control","PRKD2",0.432183891759127
"68_3__batch1","day1_vs_control","PCSK5",0.362837196684751
"68_3__batch1","day1_vs_control","ATAD3A",1.2110707558295
"68_3__batch1","day1_vs_control","RNF32",-0.108660918341034
"68_3__batch1","day1_vs_control","FAT2",0.396299062328564
"68_3__batch1","day1_vs_control","KCNJ2",0.338207778000895
"68_3__batch1","day1_vs_control","GAL3ST3",0.648763432203306
"68_3__batch1","day1_vs_control","ALOXE3",0.747413930306228
"68_3__batch1","day1_vs_control","RP11-290F24.6",-0.290967144429615
"68_3__batch1","day1_vs_control","MEF2BNB",0.717380123352926
"68_3__batch1","day1_vs_control","ZNF670",0.156613838780908
"68_3__batch1","day1_vs_control","KRT18",0.355805748538836
"68_3__batch1","day1_vs_control","HSD17B14",0.400859250653152
"68_3__batch1","day1_vs_control","SIX3-AS1",-0.931135690947158
"68_3__batch1","day1_vs_control","AC006538.1",0.526362640983793
"68_3__batch1","day1_vs_control","SSNA1",1.03822369007165
"68_3__batch1","day1_vs_control","ANKEF1",0.895792161557062
"68_3__batch1","day1_vs_control","PANX2",0.356102643879822
"68_3__batch1","day1_vs_control","TEF",0.735131146509213
"68_3__batch1","day1_vs_control","CPNE8",-0.750572698736078
"68_3__batch1","day1_vs_control","C1S",-0.382452792929426
"68_3__batch1","day1_vs_control","PADI2",-0.445497340299698
"68_3__batch1","day1_vs_control","ZNF891",-0.35831487073722
"68_3__batch1","day1_vs_control","ETV1",0.222828481255436
"68_3__batch1","day1_vs_control","IFI27L2",-0.274508798051053
"68_3__batch1","day1_vs_control","CTU2",0.818633712105624
"68_3__batch1","day1_vs_control","WDR78",-0.00794333890055565
"68_3__batch1","day1_vs_control","CXCR4",0.571389247284306
"68_3__batch1","day1_vs_control","PXMP2",0.229111104033139
"68_3__batch1","day1_vs_control","PRR13",-0.0689015897825414
"68_3__batch1","day1_vs_control","C1orf61",0.247525502515887
"68_3__batch1","day1_vs_control","GTF2IRD2B",0.474345983195698
"68_3__batch1","day1_vs_control","SMTNL2",0.0647007652051119
"68_3__batch1","day1_vs_control","FAHD2B",-0.146500318480577
"68_3__batch1","day1_vs_control","RP11-1C8.4",-0.240353510125638
"68_3__batch1","day1_vs_control","DPY19L2P4",-0.972899783443598
"68_3__batch1","day1_vs_control","AGA",0.608596984117008
"68_3__batch1","day1_vs_control","RILPL1",0.884036577403807
"68_3__batch1","day1_vs_control","LINC00984",0.149097378161201
"68_3__batch1","day1_vs_control","OCLN",-0.742520381380229
"68_3__batch1","day1_vs_control","CPEB1",-0.335809989016994
"68_3__batch1","day1_vs_control","DUSP5",1.63179860907926
"68_3__batch1","day1_vs_control","RASSF7",0.353547330183549
"68_3__batch1","day1_vs_control","C17orf104",0.241048343442377
"68_3__batch1","day1_vs_control","PNP",0.421746061368258
"68_3__batch1","day1_vs_control","PSKH1",0.974399495830705
"68_3__batch1","day1_vs_control","KIF16B",-0.70424072300308
"68_3__batch1","day1_vs_control","CTD-2015H6.3",-0.469131414180054
"68_3__batch1","day1_vs_control","IGSF22",0.554166349056022
"68_3__batch1","day1_vs_control","ZNF185",0.58174203630973
"68_3__batch1","day1_vs_control","AHR",-0.0789931488942823
"68_3__batch1","day1_vs_control","RAB27A",-0.503704272195868
"68_3__batch1","day1_vs_control","THAP8",0.718708671942757
"68_3__batch1","day1_vs_control","SLC35E4",-0.00700593166196928
"68_3__batch1","day1_vs_control","TFR2",0.869401960697425
"68_3__batch1","day1_vs_control","MYOM2",0.720402848149715
"68_3__batch1","day1_vs_control","SLC30A3",-2.01574081522775
"68_3__batch1","day1_vs_control","ZNF630",-0.282778718718964
"68_3__batch1","day1_vs_control","ATF7IP2",-0.0249464891767097
"68_3__batch1","day1_vs_control","LMO2",0.605359786794802
"68_3__batch1","day1_vs_control","MOB2",0.63711823632346
"68_3__batch1","day1_vs_control","NXPH3",-1.35701146444339
"68_3__batch1","day1_vs_control","LINC01003",-0.677731425817994
"68_3__batch1","day1_vs_control","PSMD9",0.383681799362166
"68_3__batch1","day1_vs_control","RP11-441O15.3",-1.18095806483154
"68_3__batch1","day1_vs_control","AKNA",-0.0608265753283739
"68_3__batch1","day1_vs_control","RP4-758J18.13",-0.707418300223867
"68_3__batch1","day1_vs_control","IGFL4",-0.899720000932613
"68_3__batch1","day1_vs_control","RSBN1L-AS1",0.218029926483835
"68_3__batch1","day1_vs_control","PIPOX",-0.0228330116888955
"68_3__batch1","day1_vs_control","ZNF552",-0.0642985075600206
"68_3__batch1","day1_vs_control","RP1-40E16.9",-0.780586788192203
"68_3__batch1","day1_vs_control","SLCO2B1",0.0864724212523456
"68_3__batch1","day1_vs_control","XXbac-BPGBPG55C20.2",-1.32898148857645
"68_3__batch1","day1_vs_control","ZNF573",0.144914047424881
"68_3__batch1","day1_vs_control","LRRC73",0.773461167474148
"68_3__batch1","day1_vs_control","FBN2",-1.0774579333285
"68_3__batch1","day1_vs_control","PPIAP22",1.06306383523304
"68_3__batch1","day1_vs_control","SPATA5",0.268352665043462
"68_3__batch1","day1_vs_control","STX18-AS1",0.265551611172997
"68_3__batch1","day1_vs_control","SRGAP2B",0.262537912209734
"68_3__batch1","day1_vs_control","PSRC1",-0.123651133638627
"68_3__batch1","day1_vs_control","DTWD2",-0.134312931732268
"68_3__batch1","day1_vs_control","AFMID",-0.354350976393711
"68_3__batch1","day1_vs_control","SMC4",0.460146745112944
"68_3__batch1","day1_vs_control","ZNF157",-0.0228465982186226
"68_3__batch1","day1_vs_control","RPUSD2",0.685109565411087
"68_3__batch1","day1_vs_control","CA5BP1",1.19694199623552
"68_3__batch1","day1_vs_control","TMEM99",0.13504058715843
"68_3__batch1","day1_vs_control","TGM1",0.686538431787199
"68_3__batch1","day1_vs_control","CWF19L2",-0.335302940504754
"68_3__batch1","day1_vs_control","RP11-869B15.1",-0.358765167778071
"68_3__batch1","day1_vs_control","SKIDA1",-0.278916087060973
"68_3__batch1","day1_vs_control","MCEE",-1.1435150265552
"68_3__batch1","day1_vs_control","SOX13",-0.703387915235012
"68_3__batch1","day1_vs_control","DHX37",1.93883575767452
"68_3__batch1","day1_vs_control","RP11-359E10.1",-0.188493847611787
"68_3__batch1","day1_vs_control","TPBG",-0.577108109217747
"68_3__batch1","day1_vs_control","MX2",-0.587896386485155
"68_3__batch1","day1_vs_control","MKLN1-AS1",0.658959445263886
"68_3__batch1","day1_vs_control","CD36",-1.61967616421943
"68_3__batch1","day1_vs_control","ASAH2B",-0.0462336934221934
"68_3__batch1","day1_vs_control","RP11-142I20.1",-0.500827353507029
"68_3__batch1","day1_vs_control","TRPS1",-0.044171221890454
"68_3__batch1","day1_vs_control","RP11-334C17.5",-0.133109347681689
"68_3__batch1","day1_vs_control","SLC27A5",0.228094423410638
"68_3__batch1","day1_vs_control","FAM185A",-0.438229640141834
"68_3__batch1","day1_vs_control","MACROD1",0.870633703562372
"68_3__batch1","day1_vs_control","TCEAL6",-0.216039629018838
"68_3__batch1","day1_vs_control","NOC4L",0.920327528362835
"68_3__batch1","day1_vs_control","RP11-496I9.1",-0.172513205924238
"68_3__batch1","day1_vs_control","PDGFD",0.427393040922633
"68_3__batch1","day1_vs_control","RP11-981G7.6",-0.611426510859839
"68_3__batch1","day1_vs_control","RP11-127B20.2",-0.49931102842491
"68_3__batch1","day1_vs_control","TTN-AS1",-0.14522562695011
"68_3__batch1","day1_vs_control","CPNE9",-0.0474991926192514
"68_3__batch1","day1_vs_control","NQO1",1.02851618509559
"68_3__batch1","day1_vs_control","RP11-552M11.8",0.0243891764885991
"68_3__batch1","day1_vs_control","MAP3K14",0.912354884131555
"68_3__batch1","day1_vs_control","AKR7A2",0.336942057167053
"68_3__batch1","day1_vs_control","CCDC71",1.19066762733222
"68_3__batch1","day1_vs_control","PTPRB",-0.0805010315880086
"68_3__batch1","day1_vs_control","EFHD2",0.407433058080817
"68_3__batch1","day1_vs_control","PTCHD2",0.309166146444721
"68_3__batch1","day1_vs_control","HPS6",1.25169115447536
"68_3__batch1","day1_vs_control","ANKRD34C",-0.329358291560186
"68_3__batch1","day1_vs_control","hsa-mir-1199",-0.35814582164622
"68_3__batch1","day1_vs_control","RP11-439E19.3",0.739437653806264
"68_3__batch1","day1_vs_control","GREM2",0.572561491071258
"68_3__batch1","day1_vs_control","PAFAH2",-0.180174499472231
"68_3__batch1","day1_vs_control","GHc-362H12.3",-1.14215108798109
"68_3__batch1","day1_vs_control","AGBL4",0.170986355958812
"68_3__batch1","day1_vs_control","ZNF396",-0.25342661907469
"68_3__batch1","day1_vs_control","UBXN8",-0.414757649605078
"68_3__batch1","day1_vs_control","BAIAP2L1",-0.626536420747663
"68_3__batch1","day1_vs_control","TTC40",0.523454793894077
"68_3__batch1","day1_vs_control","PCOLCE2",-0.709427576881047
"68_3__batch1","day1_vs_control","LINC00685",-0.314325038806108
"68_3__batch1","day1_vs_control","FBLN7",-0.672944396686757
"68_3__batch1","day1_vs_control","FRMD8",0.24087486987685
"68_3__batch1","day1_vs_control","RPL23P2",-0.43662911532824
"68_3__batch1","day1_vs_control","LINC00511",-0.135302999185805
"68_3__batch1","day1_vs_control","DDR2",0.0431316831995954
"68_3__batch1","day1_vs_control","VWCE",1.01186465991109
"68_3__batch1","day1_vs_control","NEK10",-0.229357983605638
"68_3__batch1","day1_vs_control","C10orf82",0.739413713308822
"68_3__batch1","day1_vs_control","RNASET2",-0.0380546091966227
"68_3__batch1","day1_vs_control","IRAK1BP1",-0.146057941634399
"68_3__batch1","day1_vs_control","GDA",-0.753762594930167
"68_3__batch1","day1_vs_control","HTR3A",1.53930442266498
"68_3__batch1","day1_vs_control","AC006115.3",-0.448238576739097
"68_3__batch1","day1_vs_control","LINC00672",0.501962839886194
"68_3__batch1","day1_vs_control","PRR5",1.62575229042726
"68_3__batch1","day1_vs_control","ACAP2-IT1",-0.415646194410198
"68_3__batch1","day1_vs_control","CAMK1",1.18139026538767
"68_3__batch1","day1_vs_control","ECT2",-0.831487517138561
"68_3__batch1","day1_vs_control","ZNF663P",-0.372420061788357
"68_3__batch1","day1_vs_control","RP11-309L24.9",0.810451346258223
"68_3__batch1","day1_vs_control","MAP3K6",0.93006328837954
"68_3__batch1","day1_vs_control","TGDS",-0.970469797958232
"68_3__batch1","day1_vs_control","TOM1L1",-0.545171379179429
"68_3__batch1","day1_vs_control","RP3-327A19.5",-0.392875915619911
"68_3__batch1","day1_vs_control","FAM83H",0.298558942946157
"68_3__batch1","day1_vs_control","FBXO48",-0.618385014091571
"68_3__batch1","day1_vs_control","TP53",1.45463073128378
"68_3__batch1","day1_vs_control","PCDHA1",0.337387899284544
"68_3__batch1","day1_vs_control","SMAD3",-0.844295281206155
"68_3__batch1","day1_vs_control","IRAK4",-0.751390881369655
"68_3__batch1","day1_vs_control","ZNF443",0.0844101390184964
"68_3__batch1","day1_vs_control","FBXO36",-0.27455578286254
"68_3__batch1","day1_vs_control","AZI1",0.198306716749808
"68_3__batch1","day1_vs_control","KIAA0087",-0.139995335247999
"68_3__batch1","day1_vs_control","KCNH5",-0.156299460885632
"68_3__batch1","day1_vs_control","CCDC144CP",-0.304345850121861
"68_3__batch1","day1_vs_control","RP11-706O15.3",0.3507924006641
"68_3__batch1","day1_vs_control","CTC-444N24.8",-0.480376408803215
"68_3__batch1","day1_vs_control","CYP27C1",-0.889558498152831
"68_3__batch1","day1_vs_control","FAM83G",1.19100389211813
"68_3__batch1","day1_vs_control","PTENP1",0.129434150649216
"68_3__batch1","day1_vs_control","FBXL15",0.270381539210764
"68_3__batch1","day1_vs_control","TCEANC",-0.0980688584191451
"68_3__batch1","day1_vs_control","FLJ00104",0.300391954633771
"68_3__batch1","day1_vs_control","HIBADH",-0.123651133638627
"68_3__batch1","day1_vs_control","C15orf61",-0.0197366164681485
"68_3__batch1","day1_vs_control","ALKBH7",1.38884137299381
"68_3__batch1","day1_vs_control","PMM2",-0.574954975575253
"68_3__batch1","day1_vs_control","COMMD8",-0.170274525497768
"68_3__batch1","day1_vs_control","RAD51-AS1",-1.16484315163805
"68_3__batch1","day1_vs_control","C2orf88",-0.291277665421416
"68_3__batch1","day1_vs_control","BBS1",-0.20099383070551
"68_3__batch1","day1_vs_control","LAMA4",0.366335171247695
"68_3__batch1","day1_vs_control","ZNF680",-0.256213024293038
"68_3__batch1","day1_vs_control","RP11-545I5.3",-0.468498832770173
"68_3__batch1","day1_vs_control","AC009120.6",-0.615299224810633
"68_3__batch1","day1_vs_control","PTX3",0.497669904742641
"68_3__batch1","day1_vs_control","PTGFR",-0.651803137929692
"68_3__batch1","day1_vs_control","PC",1.21795310715328
"68_3__batch1","day1_vs_control","CTA-134P22.2",-0.684110767248071
"68_3__batch1","day1_vs_control","PTCD1",0.586779528149241
"68_3__batch1","day1_vs_control","TGFA",0.478187224143134
"68_3__batch1","day1_vs_control","HRSP12",-0.289066480565761
"68_3__batch1","day1_vs_control","GPR45",0.100842370375397
"68_3__batch1","day1_vs_control","TRAF2",0.966227541232426
"68_3__batch1","day1_vs_control","POLR3K",0.651400403180191
"68_3__batch1","day1_vs_control","ZNF79",0.838895251196008
"68_3__batch1","day1_vs_control","SLMO1",-0.267112478185352
"68_3__batch1","day1_vs_control","LRP10",0.325565519383381
"68_3__batch1","day1_vs_control","PGGT1B",0.167193877566129
"68_3__batch1","day1_vs_control","AF003625.3",1.49678414113218
"68_3__batch1","day1_vs_control","FAIM",0.898754894762413
"68_3__batch1","day1_vs_control","CPT1B",-0.222076470767012
"68_3__batch1","day1_vs_control","LATS2",-1.20852453606531
"68_3__batch1","day1_vs_control","DBF4",0.393835572895662
"68_3__batch1","day1_vs_control","P2RY11",1.31207855735781
"68_3__batch1","day1_vs_control","TONSL",1.32294447635252
"68_3__batch1","day1_vs_control","CYB561D2",-0.309704980186546
"68_3__batch1","day1_vs_control","ZNF322",-0.083485701192922
"68_3__batch1","day1_vs_control","PLEKHH3",-0.127578844220993
"68_3__batch1","day1_vs_control","SYT12",0.761002860820977
"68_3__batch1","day1_vs_control","TMEM232",-0.505571930746987
"68_3__batch1","day1_vs_control","NIM1",0.644414433226212
"68_3__batch1","day1_vs_control","UBALD1",1.26701856495043
"68_3__batch1","day1_vs_control","SDHAF1",0.357629697053689
"68_3__batch1","day1_vs_control","NTS",0.754867601351877
"68_3__batch1","day1_vs_control","NOL3",0.0868367679500919
"68_3__batch1","day1_vs_control","SLC22A4",0.257292891924075
"68_3__batch1","day1_vs_control","NLRC3",0.0484263281297999
"68_3__batch1","day1_vs_control","DDIT4",-1.05578565634472
"68_3__batch1","day1_vs_control","PURA",0.426386166627232
"68_3__batch1","day1_vs_control","RP11-1277A3.2",-0.232270972102012
"68_3__batch1","day1_vs_control","BCL11B",0.406001650629239
"68_3__batch1","day1_vs_control","RP11-9G1.3",-0.559768653846327
"68_3__batch1","day1_vs_control","ZNF256",-0.410203764895506
"68_3__batch1","day1_vs_control","RP4-607J23.2",0.108110843194469
"68_3__batch1","day1_vs_control","PMS2P3",0.0557140363957238
"68_3__batch1","day1_vs_control","MASP1",0.531762805161446
"68_3__batch1","day1_vs_control","TMEM44-AS1",0.227622825648691
"68_3__batch1","day1_vs_control","GADD45A",-0.345920564993796
"68_3__batch1","day1_vs_control","ARHGEF28",-0.244771739194802
"68_3__batch1","day1_vs_control","CMC1",-0.127246422347167
"68_3__batch1","day1_vs_control","RP11-458N5.1",-0.0706953927482674
"68_3__batch1","day1_vs_control","LINC00863",0.0147607770716949
"68_3__batch1","day1_vs_control","RP11-326G21.1",-0.735921615686912
"68_3__batch1","day1_vs_control","SYNPO",-0.0956233848916153
"68_3__batch1","day1_vs_control","MCMDC2",-0.291907074725327
"68_3__batch1","day1_vs_control","SERPINF1",-0.352713410919122
"68_3__batch1","day1_vs_control","SLC2A4RG",1.70921104241356
"68_3__batch1","day1_vs_control","PDE11A",-0.682228702733955
"68_3__batch1","day1_vs_control","NMNAT3",-0.566448909355314
"68_3__batch1","day1_vs_control","CYP1A1",-0.0350089035406498
"68_3__batch1","day1_vs_control","SMO",0.0668082163636115
"68_3__batch1","day1_vs_control","AC005754.8",-0.492075266421439
"68_3__batch1","day1_vs_control","STUB1",1.37439322924966
"68_3__batch1","day1_vs_control","SCHIP1",-0.27783525437258
"68_3__batch1","day1_vs_control","TRAF3IP2",0.0489197696537937
"68_3__batch1","day1_vs_control","TIMM8A",0.163400264200486
"68_3__batch1","day1_vs_control","OPRK1",-0.266463928539825
"68_3__batch1","day1_vs_control","KTI12",0.207482792432993
"68_3__batch1","day1_vs_control","RP11-421F16.3",-0.32696005083537
"68_3__batch1","day1_vs_control","UTS2",2.98603661813354
"68_3__batch1","day1_vs_control","ZNF581",0.3551084655624
"68_3__batch1","day1_vs_control","TRIM58",1.11987629790135
"68_3__batch1","day1_vs_control","FBF1",-0.259758227389766
"68_3__batch1","day1_vs_control","LINC00663",-0.184361055894478
"68_3__batch1","day1_vs_control","ZNF385C",1.12987124127805
"68_3__batch1","day1_vs_control","NR1I3",0.793252057390146
"68_3__batch1","day1_vs_control","AC074117.10",0.00812932302948166
"68_3__batch1","day1_vs_control","F8",0.623303846776327
"68_3__batch1","day1_vs_control","NUTM2D",0.352735679369337
"68_3__batch1","day1_vs_control","RP11-98D18.1",-0.242013659375604
"68_3__batch1","day1_vs_control","CTD-3184A7.4",-0.486161299051157
"68_3__batch1","day1_vs_control","C10orf12",0.753558621567455
"68_3__batch1","day1_vs_control","DENND1C",0.270702026669662
"68_3__batch1","day1_vs_control","PRPF18",0.122084706274453
"68_3__batch1","day1_vs_control","NUDT17",-0.229901657298934
"68_3__batch1","day1_vs_control","MYC",0.552199542653113
"68_3__batch1","day1_vs_control","C14orf142",-0.461895226472943
"68_3__batch1","day1_vs_control","ZNF771",0.79738628814777
"68_3__batch1","day1_vs_control","C20orf196",0.464361646212926
"68_3__batch1","day1_vs_control","SCAND1",-0.194933931757371
"68_3__batch1","day1_vs_control","ACBD4",-1.10577525609215
"68_3__batch1","day1_vs_control","TSHZ1",-0.260930057908059
"68_3__batch1","day1_vs_control","LINC00473",3.6151309590961
"68_3__batch1","day1_vs_control","SLC2A8",0.609250002555532
"68_3__batch1","day1_vs_control","CHRAC1",0.416696050468991
"68_3__batch1","day1_vs_control","TFPT",0.975464845977421
"68_3__batch1","day1_vs_control","SHISA2",-0.335560553199141
"68_3__batch1","day1_vs_control","RP11-108P20.1",-0.288326572491283
"68_3__batch1","day1_vs_control","TTC38",-0.0609353671022053
