"symbol","statistic"
"MRPL37",2.46597760757939
"TEX22",2.46556696289688
"MDH2",2.46410901326767
"TMEM229B",2.46343968539232
"RP5-1180C10.2",2.46053626648222
"SLC2A4RG",2.46039286605104
"ABHD14A",2.46014453951413
"RUSC1",2.45882400828473
"ZER1",2.45870442544562
"R3HDM4",2.45637700288074
"MPP2",2.4555813045884
"NGEF",2.4554699005255
"CCDC85A",2.45472643309966
"PCYT2",2.45090401429404
"C1orf233",2.44934913281072
"SPTB",2.44867755781431
"ELAVL3",2.44848064990119
"GPKOW",2.44806630798447
"PEMT",2.44786238503492
"RPS26",2.443565006971
"RPTOR",2.44335533787078
"MAGED1",2.44306113184199
"CDKN2D",2.44285866870343
"CAMK2A",2.4415837285814
"SYNC",2.44019488093517
"DPCD",2.43990581747711
"MCOLN1",2.43976311879805
"GAB2",2.43948894361882
"SLC25A25",2.43673941677718
"NDUFB10",2.43664899024355
"C20orf196",2.43587298758794
"RPL18AP3",2.43552497092989
"ANAPC11",2.43455509461843
"ZNF362",2.43435205833059
"LSM4",2.43425876860031
"GNA11",2.4335205748499
"SMARCD3",2.43342302759899
"KARS",2.43175922336775
"DDX41",2.43162915448917
"MAPK8IP3",2.4316287589178
"ROMO1",2.43154629956346
"TMPRSS6",2.43139287453947
"URGCP",2.43128765737163
"CABLES1",2.4311411150432
"FAM212A",2.43097192161777
"LZTS1",2.43096977380628
"AC005943.5",2.43083148958773
"INTS5",2.43071826688698
"ITPKC",2.42967707536614
"DDAH2",2.42598858989591
"TMEM198",2.4249520051017
"SHF",2.42450375290113
"ARRB1",2.42438597280682
"SVOP",2.42379932308188
"BCAP31",2.42338232844168
"CUX1",2.42306675377473
"KCNC3",2.42289072404237
"KATNB1",2.42255239324793
"HYAL3",2.42122557023174
"NCKAP5L",2.4206735680748
"OTUB1",2.42046938141494
"CCDC12",2.42012374093372
"DGKD",2.41899201834123
"FAM32A",2.41833970686468
"ZNF771",2.4177597130682
"FARS2",2.41724956994723
"C9orf114",2.41696785686745
"PIGT",2.41680641132489
"SYT5",2.41574883479039
"HPCAL1",2.41555905396167
"WDR4",2.41531247972951
"RND2",2.41520455927679
"RPAP1",2.41444910043408
"PPP1R14BP3",2.41154018630533
"RPL18A",2.41040839378943
"EPS8L1",2.40973292488587
"THAP4",2.40950110531634
"FBXW9",2.4094955948604
"LMNB2",2.40768951174874
"TONSL",2.40746950089792
"SLC25A10",2.40720317031938
"ZBTB9",2.40719895571199
"SYT3",2.40612284011803
"VPS28",2.40596288254824
"MCM2",2.40572743716737
"MAPK3",2.40505595913755
"TSSC1",2.40487431901487
"CAPN1",2.40434274688258
"TNPO2",2.40264142642084
"PITPNM1",2.4006756952923
"PPP1R1A",2.40012906295549
"TSR2",2.39980799728038
"MRTO4",2.39838376324609
"CCDC22",2.39686667331901
"LIMD2",2.39623152030147
"SDC3",2.39611957720364
"RASL10B",2.39579039043611
"PSMG3-AS1",2.39399892089828
"TAF6",2.3919378265917
"INO80E",2.39115814367159
"B9D2",2.39107643659653
"GLYR1",2.39098253076987
"DYNLL1",2.39088181109388
"RP11-212P7.2",2.39081624901517
"GPR137",2.39039017538664
"TSC2",2.38955510380911
"FAM86A",2.38704874689492
"NUTF2",2.38517322662067
"USP11",2.38420412619093
"TRIM62",2.3836811837617
"TMEM160",2.3836087707983
"DDT",2.38356702687568
"MPDU1",2.38266247322623
"GPATCH3",2.38136551014243
"MOSPD3",2.38130973020334
"POLR3H",2.38117897583918
"MIR600HG",2.38058275532674
"AXIN1",2.37972588445492
"CPNE7",2.37781348168901
"RRP12",2.37767271499216
"NUTM2F",2.37670360364498
"ALDOC",2.37552735193088
"CDH4",2.375442782664
"CACNB1",2.37528028155751
"EEF1A2",2.37523519229357
"SNN",2.37512740783068
"RABGGTA",2.37432694296281
"TMSB4X",2.37418975494953
"ZBTB12",2.37416387675675
"SH3BP5",2.37355937435093
"NT5DC2",2.37307174269054
"GLIS2",2.37198853546056
"ARMC5",2.37106530167802
"ELFN1",2.36892787104716
"RPS6KA1",2.36777560977993
"EHMT2",2.36611731639121
"BRMS1",2.36608544361818
"LAGE3",2.36403767105634
"AC007969.5",2.36302272954827
"GNAZ",2.36219637638773
"CYP26B1",2.35951084616841
"CELF6",2.35933664815032
"RNF10",2.35839012400491
"ENDOG",2.35764040365348
"AGBL5",2.35665980636189
"SEPN1",2.35659932775713
"APEX1",2.35658246568339
"POLR2E",2.35645822132584
