"gene_id","symbol","mean_normalized_count","selected"
"ENSG00000196141.8","SPATS2L",1325.02019422965,TRUE
"ENSG00000197885.6","NKIRAS1",1324.73079853653,TRUE
"ENSG00000143374.10","TARS2",1324.67043698714,TRUE
"ENSG00000197555.5","SIPA1L1",1324.16094163207,TRUE
"ENSG00000141639.7","MAPK4",1323.80814052839,TRUE
"ENSG00000122873.7","CISD1",1323.61091995584,TRUE
"ENSG00000131873.5","CHSY1",1323.42591324414,TRUE
"ENSG00000196557.6","CACNA1H",1323.25704350628,TRUE
"ENSG00000174943.5","KCTD13",1322.86942746447,TRUE
"ENSG00000141447.12","OSBPL1A",1322.74271036756,TRUE
"ENSG00000160352.11","ZNF714",1322.73668671899,TRUE
"ENSG00000204967.6","PCDHA4",1322.1404806911,TRUE
"ENSG00000105325.9","FZR1",1321.65095441314,TRUE
"ENSG00000113070.6","HBEGF",1320.14672978134,TRUE
"ENSG00000164329.9","PAPD4",1320.03876442081,TRUE
"ENSG00000148308.13","GTF3C5",1319.80971857243,TRUE
"ENSG00000180104.11","EXOC3",1319.60635773434,TRUE
"ENSG00000142188.12","TMEM50B",1319.46561857485,TRUE
"ENSG00000179431.5","FJX1",1319.24488219083,TRUE
"ENSG00000075213.6","SEMA3A",1318.96573795593,TRUE
"ENSG00000145041.11","VPRBP",1318.96479759223,TRUE
"ENSG00000157404.11","KIT",1318.85875865818,TRUE
"ENSG00000106683.10","LIMK1",1317.86152205141,TRUE
"ENSG00000170234.8","PWWP2A",1317.4626735213,TRUE
"ENSG00000132849.14","INADL",1317.21065160897,TRUE
"ENSG00000130935.5","NOL11",1317.03325032065,TRUE
"ENSG00000142396.6","ERVK3-1",1316.13365144219,TRUE
"ENSG00000132182.7","NUP210",1315.90862284915,TRUE
"ENSG00000069712.9","KIAA1107",1315.71838780462,TRUE
"ENSG00000106608.12","URGCP",1315.13109143896,TRUE
"ENSG00000163703.13","CRELD1",1314.76597139563,TRUE
"ENSG00000145882.6","PCYOX1L",1314.00962814989,TRUE
"ENSG00000135632.7","SMYD5",1313.36724493063,TRUE
"ENSG00000092330.11","TINF2",1313.32935526156,TRUE
"ENSG00000115652.10","UXS1",1312.22575696861,TRUE
"ENSG00000188243.8","COMMD6",1311.85200714331,TRUE
"ENSG00000162695.7","SLC30A7",1311.65614272948,TRUE
"ENSG00000072518.16","MARK2",1311.52187183343,TRUE
"ENSG00000172731.9","LRRC20",1311.22677371363,TRUE
"ENSG00000103222.14","ABCC1",1310.85655659755,TRUE
"ENSG00000184517.7","ZFP1",1310.68639360756,TRUE
"ENSG00000005175.5","RPAP3",1310.58239302814,TRUE
"ENSG00000254429.1","CTD-2562J17.7",1310.28397015246,TRUE
"ENSG00000126107.10","HECTD3",1310.22640535135,TRUE
"ENSG00000140157.10","NIPA2",1310.17770191562,TRUE
"ENSG00000121289.13","CEP89",1309.35382754854,TRUE
"ENSG00000258297.1","RP11-658F2.8",1309.26117302306,TRUE
"ENSG00000167721.6","TSR1",1308.50430526078,TRUE
"ENSG00000172531.10","PPP1CA",1308.41431329961,TRUE
"ENSG00000273270.1","RP11-212P7.2",1307.83786442184,TRUE
"ENSG00000108830.7","RND2",1307.20668398862,TRUE
"ENSG00000162728.4","KCNJ9",1307.171113629,TRUE
"ENSG00000166025.13","AMOTL1",1307.07304886186,TRUE
"ENSG00000136908.13","DPM2",1306.9368378798,TRUE
"ENSG00000144026.7","ZNF514",1306.64941112396,TRUE
"ENSG00000135424.11","ITGA7",1306.34896507852,TRUE
"ENSG00000143401.10","ANP32E",1306.27189626768,TRUE
"ENSG00000204160.7","ZDHHC18",1305.93977070563,TRUE
"ENSG00000119537.11","KDSR",1305.85854899994,TRUE
"ENSG00000143355.11","LHX9",1305.03264653555,TRUE
"ENSG00000168395.10","ING5",1304.99955224595,TRUE
"ENSG00000122335.9","SERAC1",1303.9457886053,TRUE
"ENSG00000167889.8","MGAT5B",1303.48398016854,TRUE
"ENSG00000116977.14","LGALS8",1303.4502350267,TRUE
"ENSG00000178397.8","FAM220A",1302.321702342,TRUE
"ENSG00000158158.7","CNNM4",1302.19085362273,TRUE
"ENSG00000060656.15","PTPRU",1302.01334114825,TRUE
"ENSG00000089902.8","RCOR1",1301.68061982218,TRUE
"ENSG00000174521.7","TTC9B",1301.38049116873,TRUE
"ENSG00000173276.9","ZBTB21",1300.987106029,TRUE
"ENSG00000108278.7","ZNHIT3",1299.79576413968,TRUE
"ENSG00000051382.4","PIK3CB",1299.09744574576,TRUE
"ENSG00000139579.8","NABP2",1299.05667834291,TRUE
"ENSG00000166704.7","ZNF606",1298.94193473611,TRUE
"ENSG00000118276.7","B4GALT6",1298.3082146562,TRUE
"ENSG00000048471.9","SNX29",1297.98566396422,TRUE
"ENSG00000138670.12","RASGEF1B",1297.96996428956,TRUE
"ENSG00000012963.9","UBR7",1297.88845531798,TRUE
"ENSG00000179979.7","CRIPAK",1297.02048652736,TRUE
"ENSG00000173875.9","ZNF791",1296.58027512835,TRUE
"ENSG00000132405.14","TBC1D14",1296.25112317682,TRUE
"ENSG00000232119.3","MCTS1",1296.02378664889,TRUE
"ENSG00000189306.6","RRP7A",1295.72042916257,TRUE
"ENSG00000090054.9","SPTLC1",1294.97978572516,TRUE
"ENSG00000134709.6","HOOK1",1294.66538002441,TRUE
"ENSG00000139324.7","TMTC3",1294.44952544291,TRUE
"ENSG00000173818.12","ENDOV",1294.1324516142,TRUE
"ENSG00000169635.5","HIC2",1293.88129198064,TRUE
"ENSG00000185305.6","ARL15",1293.20098304027,TRUE
"ENSG00000120327.4","PCDHB14",1293.02799988253,TRUE
"ENSG00000088881.16","EBF4",1292.8086168932,TRUE
"ENSG00000169249.8","ZRSR2",1292.20373646179,TRUE
"ENSG00000187676.7","B3GALTL",1291.87756777578,TRUE
"ENSG00000134851.8","TMEM165",1291.6425560772,TRUE
"ENSG00000096968.8","JAK2",1291.49385298915,TRUE
"ENSG00000170085.13","SIMC1",1290.78861407592,TRUE
"ENSG00000058804.10","NDC1",1290.54338427508,TRUE
"ENSG00000139218.13","SCAF11",1290.49416224581,TRUE
"ENSG00000205758.7","CRYZL1",1290.24656004744,TRUE
"ENSG00000164346.5","NSA2",1289.68737548545,TRUE
"ENSG00000175782.8","SLC35E3",1289.56271547031,TRUE
"ENSG00000126226.17","PCID2",1289.49995798839,TRUE
"ENSG00000187498.10","COL4A1",1289.3447069478,TRUE
"ENSG00000198171.8","DDRGK1",1289.06324408817,TRUE
"ENSG00000037042.8","TUBG2",1288.61542473893,TRUE
"ENSG00000140990.10","NDUFB10",1288.10410503273,TRUE
"ENSG00000237289.5","CKMT1B",1286.93743344104,TRUE
"ENSG00000151445.11","VIPAS39",1286.82809089097,TRUE
"ENSG00000029534.15","ANK1",1286.64910819243,TRUE
"ENSG00000146063.14","TRIM41",1286.5976086905,TRUE
"ENSG00000108018.11","SORCS1",1286.54951489566,TRUE
"ENSG00000103111.10","MON1B",1286.48370460268,TRUE
"ENSG00000136710.5","CCDC115",1286.32935106672,TRUE
"ENSG00000186377.6","CYP4X1",1286.00567800889,TRUE
"ENSG00000137338.4","PGBD1",1285.59825627465,TRUE
"ENSG00000273033.1","RP11-67L2.2",1285.54442561151,TRUE
"ENSG00000132478.5","UNK",1285.22595636355,TRUE
"ENSG00000143368.9","SF3B4",1285.07332946519,TRUE
"ENSG00000028839.5","TBPL1",1284.97964534824,TRUE
"ENSG00000096717.7","SIRT1",1284.64834618558,TRUE
"ENSG00000188315.3","C3orf62",1283.77078870428,TRUE
"ENSG00000172071.7","EIF2AK3",1283.49465110257,TRUE
"ENSG00000188177.9","ZC3H6",1283.25333550296,TRUE
"ENSG00000105662.11","CRTC1",1282.94476280934,TRUE
"ENSG00000079482.11","OPHN1",1281.19606285092,TRUE
"ENSG00000013306.11","SLC25A39",1280.86647736721,TRUE
"ENSG00000005206.12","SPPL2B",1280.42925380211,TRUE
"ENSG00000173275.8","ZNF449",1280.17580475169,TRUE
"ENSG00000175416.8","CLTB",1280.01382420307,TRUE
"ENSG00000152117.13","AC093838.4",1279.38490510947,TRUE
"ENSG00000117862.7","TXNDC12",1279.36715947443,TRUE
"ENSG00000150401.10","DCUN1D2",1279.29548063381,TRUE
"ENSG00000197043.9","ANXA6",1279.23697400911,TRUE
"ENSG00000100372.10","SLC25A17",1279.16233635663,TRUE
"ENSG00000163995.14","ABLIM2",1279.04989300445,TRUE
"ENSG00000144445.11","KANSL1L",1278.63221870959,TRUE
"ENSG00000165661.11","QSOX2",1278.31475789613,TRUE
"ENSG00000134152.6","KATNBL1",1277.89860033131,TRUE
"ENSG00000137575.7","SDCBP",1277.7473954184,TRUE
"ENSG00000182117.4","NOP10",1277.32580586688,TRUE
"ENSG00000080823.17","MOK",1276.94469127562,TRUE
"ENSG00000165097.9","KDM1B",1276.59191513917,TRUE
"ENSG00000169891.13","REPS2",1276.44944863428,TRUE
"ENSG00000124383.4","MPHOSPH10",1275.95235464613,TRUE
"ENSG00000137274.8","BPHL",1275.25329582904,TRUE
"ENSG00000119321.4","FKBP15",1275.0616719753,TRUE
"ENSG00000111843.9","TMEM14C",1274.31466402826,TRUE
"ENSG00000131409.8","LRRC4B",1274.15224996136,TRUE
"ENSG00000132635.12","PCED1A",1273.82720310239,TRUE
"ENSG00000169122.7","FAM110B",1273.20632895057,TRUE
"ENSG00000168813.12","ZNF507",1272.98822868623,TRUE
"ENSG00000133114.13","GPALPP1",1271.42994596411,TRUE
"ENSG00000177182.6","CLVS1",1270.87382367073,TRUE
"ENSG00000213995.7","CARKD",1270.1074686451,TRUE
"ENSG00000168461.8","RAB31",1269.9181503582,TRUE
"ENSG00000105127.4","AKAP8",1269.63798259976,TRUE
"ENSG00000159348.8","CYB5R1",1269.57656200724,TRUE
"ENSG00000168591.11","TMUB2",1269.19810266094,TRUE
"ENSG00000139168.3","ZCRB1",1269.14528004554,TRUE
"ENSG00000077063.6","CTTNBP2",1268.33744268898,TRUE
"ENSG00000148600.10","CDHR1",1268.12471372752,TRUE
"ENSG00000135847.5","ACBD6",1267.90357398396,TRUE
"ENSG00000125895.5","TMEM74B",1267.85252197302,TRUE
"ENSG00000166924.4","NYAP1",1266.97198474622,TRUE
"ENSG00000059122.12","FLYWCH1",1266.23364153071,TRUE
"ENSG00000149260.10","CAPN5",1266.16582129692,TRUE
"ENSG00000105397.9","TYK2",1264.24877375854,TRUE
"ENSG00000001167.10","NFYA",1264.15679264979,TRUE
"ENSG00000110074.6","FOXRED1",1264.09176224745,TRUE
"ENSG00000140538.12","NTRK3",1263.71623591676,TRUE
"ENSG00000164066.8","INTU",1263.46403797087,TRUE
"ENSG00000111666.6","CHPT1",1263.33582503742,TRUE
"ENSG00000067900.6","ROCK1",1263.25880872634,TRUE
"ENSG00000132432.9","SEC61G",1263.20636144078,TRUE
"ENSG00000127445.9","PIN1",1263.17111018309,TRUE
"ENSG00000167555.9","ZNF528",1262.97504212228,TRUE
"ENSG00000107443.11","CCNJ",1262.74883248028,TRUE
"ENSG00000148356.9","LRSAM1",1262.43398960081,TRUE
"ENSG00000110921.7","MVK",1261.87667726224,TRUE
"ENSG00000213462.4","ERV3-1",1261.82182933237,TRUE
"ENSG00000156860.11","FBRS",1261.45990170542,TRUE
"ENSG00000064692.14","SNCAIP",1261.42636481043,TRUE
"ENSG00000151292.13","CSNK1G3",1261.34283703324,TRUE
"ENSG00000033800.9","PIAS1",1261.33253748323,TRUE
"ENSG00000122729.14","ACO1",1260.92305747674,TRUE
"ENSG00000148719.10","DNAJB12",1260.23639831549,TRUE
"ENSG00000168300.9","PCMTD1",1259.58221927044,TRUE
"ENSG00000198759.7","EGFL6",1259.08021212158,TRUE
"ENSG00000135047.10","CTSL",1259.05278613756,TRUE
"ENSG00000136146.10","MED4",1258.87427192834,TRUE
"ENSG00000179918.15","SEPHS2",1258.43133044936,TRUE
"ENSG00000140262.13","TCF12",1257.98882403844,TRUE
"ENSG00000155313.11","USP25",1257.57281659807,TRUE
"ENSG00000253276.1","CCDC71L",1257.53288625673,TRUE
"ENSG00000271533.1","RP3-368A4.6",1256.98549000168,TRUE
"ENSG00000172795.11","DCP2",1256.57593007093,TRUE
"ENSG00000138442.5","WDR12",1256.34444007751,TRUE
"ENSG00000100350.10","FOXRED2",1256.32600616407,TRUE
"ENSG00000235217.5","TSPY26P",1256.01583602662,TRUE
"ENSG00000141959.12","PFKL",1255.21053131995,TRUE
"ENSG00000160746.8","ANO10",1255.11311492162,TRUE
"ENSG00000196104.6","SPOCK3",1254.83788544277,TRUE
"ENSG00000175066.11","GK5",1254.34668911988,TRUE
"ENSG00000164885.8","CDK5",1254.17929795989,TRUE
"ENSG00000133895.10","MEN1",1254.16070217811,TRUE
"ENSG00000115128.6","SF3B14",1253.53132425867,TRUE
"ENSG00000163626.12","COX18",1253.49252077909,TRUE
"ENSG00000102119.6","EMD",1253.18472564663,TRUE
"ENSG00000185842.10","DNAH14",1253.17320541563,TRUE
"ENSG00000128581.11","RABL5",1253.14222722829,TRUE
"ENSG00000120889.8","TNFRSF10B",1251.92223614726,TRUE
"ENSG00000183978.7","COA3",1251.02373075871,TRUE
"ENSG00000153048.6","CARHSP1",1250.98983617094,TRUE
"ENSG00000141668.5","CBLN2",1250.84754654601,TRUE
"ENSG00000082996.15","RNF13",1250.23038967545,TRUE
"ENSG00000007923.11","DNAJC11",1250.19118414218,TRUE
"ENSG00000185222.7","WBP5",1250.14738793755,TRUE
"ENSG00000163879.9","DNALI1",1249.97956755393,TRUE
"ENSG00000160194.13","NDUFV3",1249.73333874752,TRUE
"ENSG00000142178.7","SIK1",1249.32240935157,TRUE
"ENSG00000109323.4","MANBA",1249.12924198228,TRUE
"ENSG00000102349.10","KLF8",1249.03032535115,TRUE
"ENSG00000196459.9","TRAPPC2",1248.77995241724,TRUE
"ENSG00000137142.4","IGFBPL1",1248.76001076674,TRUE
"ENSG00000167088.6","SNRPD1",1248.55528992284,TRUE
"ENSG00000169255.9","B3GALNT1",1248.14833055343,TRUE
"ENSG00000161021.7","MAML1",1247.7223334063,TRUE
"ENSG00000162687.12","KCNT2",1247.08413870902,TRUE
"ENSG00000168502.13","SOGA2",1246.71375946443,TRUE
"ENSG00000155657.19","TTN",1246.46249839166,TRUE
"ENSG00000066629.12","EML1",1246.27458321831,TRUE
"ENSG00000119041.6","GTF3C3",1245.31544457949,TRUE
"ENSG00000198301.7","SDAD1",1245.22678632828,TRUE
"ENSG00000130962.13","PRRG1",1244.99534509231,TRUE
"ENSG00000176055.9","MBLAC2",1244.98202454685,TRUE
"ENSG00000185917.9","SETD4",1244.9580630628,TRUE
"ENSG00000162086.10","ZNF75A",1244.92105486074,TRUE
"ENSG00000119685.15","TTLL5",1244.50913175739,TRUE
"ENSG00000149357.5","LAMTOR1",1244.43013460689,TRUE
"ENSG00000172992.7","DCAKD",1243.51001591681,TRUE
"ENSG00000160741.12","CRTC2",1242.35262085052,TRUE
"ENSG00000064651.9","SLC12A2",1242.20317971534,TRUE
"ENSG00000146216.7","TTBK1",1241.83192564188,TRUE
"ENSG00000214765.4","SEPT7P2",1241.32479209282,TRUE
"ENSG00000177683.9","THAP5",1241.1108664902,TRUE
"ENSG00000160293.12","VAV2",1240.7210393924,TRUE
"ENSG00000204351.7","SKIV2L",1240.64509880538,TRUE
"ENSG00000114978.13","MOB1A",1240.58830916349,TRUE
"ENSG00000101444.8","AHCY",1240.55996287434,TRUE
"ENSG00000149474.9","CSRP2BP",1240.54273276388,TRUE
"ENSG00000108773.6","KAT2A",1240.46737929498,TRUE
"ENSG00000006283.13","CACNA1G",1240.27160663785,TRUE
"ENSG00000197044.6","ZNF441",1239.50911337203,TRUE
"ENSG00000164654.11","MIOS",1239.47629617802,TRUE
"ENSG00000136870.6","ZNF189",1239.47192339334,TRUE
"ENSG00000110871.10","COQ5",1239.45961160818,TRUE
"ENSG00000134575.5","ACP2",1239.42248536277,TRUE
"ENSG00000061337.11","LZTS1",1238.81179312194,TRUE
"ENSG00000119541.5","VPS4B",1238.57828373991,TRUE
"ENSG00000213024.6","NUP62",1238.31195841209,TRUE
"ENSG00000156973.9","PDE6D",1238.14568926988,TRUE
"ENSG00000196968.6","FUT11",1237.41471073451,TRUE
"ENSG00000172262.7","ZNF131",1236.9600406673,TRUE
"ENSG00000155755.14","TMEM237",1236.9096997416,TRUE
"ENSG00000137843.7","PAK6",1236.70269909688,TRUE
"ENSG00000136444.5","RSAD1",1236.45112504791,TRUE
"ENSG00000140332.11","TLE3",1235.77730978872,TRUE
"ENSG00000113638.8","TTC33",1235.7375102149,TRUE
"ENSG00000100426.6","ZBED4",1235.6120197941,TRUE
"ENSG00000170296.5","GABARAP",1235.38063157517,TRUE
"ENSG00000151135.5","C12orf23",1235.25350724821,TRUE
"ENSG00000213246.2","SUPT4H1",1234.83079396832,TRUE
"ENSG00000197077.8","KIAA1671",1234.31957072946,TRUE
"ENSG00000234616.4","JRK",1233.92018104262,TRUE
"ENSG00000169926.5","KLF13",1233.60543029403,TRUE
"ENSG00000132821.7","VSTM2L",1233.49105611671,TRUE
"ENSG00000136938.8","ANP32B",1233.35491362433,TRUE
"ENSG00000124733.3","MEA1",1233.2956030906,TRUE
"ENSG00000134480.9","CCNH",1233.0314493372,TRUE
"ENSG00000177646.13","ACAD9",1230.96257498814,TRUE
"ENSG00000189337.11","KAZN",1230.94246460658,TRUE
"ENSG00000124562.5","SNRPC",1230.80886671288,TRUE
"ENSG00000130956.9","HABP4",1230.62601760121,TRUE
"ENSG00000169330.4","KIAA1024",1230.56385071949,TRUE
"ENSG00000197177.11","GPR123",1230.29967671916,TRUE
"ENSG00000163041.5","H3F3A",1229.9164415579,TRUE
"ENSG00000134247.9","PTGFRN",1228.33594425736,TRUE
"ENSG00000106153.12","CHCHD2",1228.18846840792,TRUE
"ENSG00000088356.4","PDRG1",1228.17941187981,TRUE
"ENSG00000154358.15","OBSCN",1228.14283556217,TRUE
"ENSG00000005812.6","FBXL3",1227.86020040672,TRUE
"ENSG00000143952.15","VPS54",1227.23150266984,TRUE
"ENSG00000172350.5","ABCG4",1226.73849467771,TRUE
"ENSG00000224470.3","ATXN1L",1226.67774274006,TRUE
"ENSG00000197406.6","DIO3",1226.07818492023,TRUE
"ENSG00000165914.10","TTC7B",1225.3332375406,TRUE
"ENSG00000066923.13","STAG3",1225.06937596006,TRUE
"ENSG00000147324.6","MFHAS1",1224.10854748995,TRUE
"ENSG00000041353.5","RAB27B",1224.04066229705,TRUE
"ENSG00000117533.10","VAMP4",1223.88927324218,TRUE
"ENSG00000188580.9","NKAIN2",1223.66772761389,TRUE
"ENSG00000043514.11","TRIT1",1223.6132548287,TRUE
"ENSG00000164961.11","KIAA0196",1223.10684226868,TRUE
"ENSG00000198822.6","GRM3",1223.07261146421,TRUE
"ENSG00000138641.11","HERC3",1222.98884868128,TRUE
"ENSG00000183513.4","COA5",1222.98488666257,TRUE
"ENSG00000179820.11","MYADM",1222.93818852605,TRUE
"ENSG00000123352.13","SPATS2",1222.88636178424,TRUE
"ENSG00000214717.5","ZBED1",1222.37756649897,TRUE
"ENSG00000182263.9","FIGN",1221.99467052293,TRUE
"ENSG00000066136.15","NFYC",1221.9393471499,TRUE
"ENSG00000111540.11","RAB5B",1221.86630857998,TRUE
"ENSG00000196588.10","MKL1",1221.6595958688,TRUE
"ENSG00000155368.12","DBI",1220.98816988271,TRUE
"ENSG00000156502.9","SUPV3L1",1220.86529603948,TRUE
"ENSG00000116918.9","TSNAX",1219.32274045969,TRUE
"ENSG00000129250.7","KIF1C",1219.25334194571,TRUE
"ENSG00000163913.7","IFT122",1218.86938940094,TRUE
"ENSG00000168118.7","RAB4A",1218.83810276698,TRUE
"ENSG00000121406.4","ZNF549",1218.8036353363,TRUE
"ENSG00000198363.11","ASPH",1218.74989720412,TRUE
"ENSG00000261824.2","LINC00662",1218.63358098569,TRUE
"ENSG00000134248.9","LAMTOR5",1218.23887677638,TRUE
"ENSG00000081760.12","AACS",1217.35555550882,TRUE
"ENSG00000001561.6","ENPP4",1217.1374408727,TRUE
"ENSG00000040633.8","PHF23",1217.08851721429,TRUE
"ENSG00000170846.11","AC093323.3",1216.8447641462,TRUE
"ENSG00000169599.8","NFU1",1216.74953196385,TRUE
"ENSG00000121644.14","DESI2",1216.08792895004,TRUE
"ENSG00000196182.6","STK40",1215.8981544323,TRUE
"ENSG00000139436.16","GIT2",1215.78248351934,TRUE
"ENSG00000166398.8","KIAA0355",1215.56808684943,TRUE
"ENSG00000165626.12","BEND7",1214.63690059475,TRUE
"ENSG00000111728.6","ST8SIA1",1214.60595032139,TRUE
"ENSG00000077458.8","FAM76B",1214.02382180948,TRUE
"ENSG00000164941.9","INTS8",1213.90519240735,TRUE
"ENSG00000198792.8","TMEM184B",1212.95061173747,TRUE
"ENSG00000157823.12","AP3S2",1212.22101407317,TRUE
"ENSG00000119899.11","SLC17A5",1211.9856052383,TRUE
"ENSG00000106245.5","BUD31",1211.74368097461,TRUE
"ENSG00000168887.6","C2orf68",1211.5779798971,TRUE
"ENSG00000169957.8","ZNF768",1211.3894031593,TRUE
"ENSG00000058799.9","YIPF1",1210.60261290142,TRUE
"ENSG00000165449.7","SLC16A9",1210.42291807635,TRUE
"ENSG00000006194.6","ZNF263",1209.73089235242,TRUE
"ENSG00000138073.9","PREB",1209.1559463345,TRUE
"ENSG00000163162.4","RNF149",1209.02423501368,TRUE
"ENSG00000106462.6","EZH2",1208.82894180153,TRUE
"ENSG00000115268.5","RPS15",1208.64905307366,TRUE
"ENSG00000169359.9","SLC33A1",1208.21286434411,TRUE
"ENSG00000115446.7","UNC50",1206.88086814583,TRUE
"ENSG00000143158.6","MPC2",1206.85263563813,TRUE
"ENSG00000053770.7","AP5M1",1206.70942215263,TRUE
"ENSG00000085185.11","BCORL1",1206.64097367074,TRUE
"ENSG00000103121.4","CMC2",1206.48484250652,TRUE
"ENSG00000075975.11","MKRN2",1206.48195739881,TRUE
"ENSG00000006744.14","ELAC2",1206.3630707965,TRUE
"ENSG00000213625.4","LEPROT",1205.83041522084,TRUE
"ENSG00000163635.13","ATXN7",1205.03052219833,TRUE
"ENSG00000185324.17","CDK10",1204.74815066636,TRUE
"ENSG00000145780.6","FEM1C",1203.56046914732,TRUE
"ENSG00000113761.7","ZNF346",1203.31209417771,TRUE
"ENSG00000213339.4","QTRT1",1203.28244078454,TRUE
"ENSG00000100347.10","SAMM50",1203.13300191469,TRUE
"ENSG00000170860.3","LSM3",1203.10097804775,TRUE
"ENSG00000103043.10","VAC14",1202.80437678046,TRUE
"ENSG00000131323.10","TRAF3",1202.79676740172,TRUE
"ENSG00000113368.7","LMNB1",1202.75223693407,TRUE
"ENSG00000091640.3","SPAG7",1202.73817537093,TRUE
"ENSG00000161011.15","SQSTM1",1202.37026420368,TRUE
"ENSG00000179335.14","CLK3",1202.06271275503,TRUE
"ENSG00000164082.10","GRM2",1200.84349153753,TRUE
"ENSG00000058600.11","POLR3E",1200.57160339585,TRUE
"ENSG00000120992.13","LYPLA1",1200.39921269442,TRUE
"ENSG00000170579.10","DLGAP1",1200.17649789297,TRUE
"ENSG00000188725.3","SMIM15",1199.70663944861,TRUE
"ENSG00000141219.11","C17orf80",1199.48871593385,TRUE
"ENSG00000144848.6","ATG3",1199.39784280473,TRUE
"ENSG00000157259.6","GATAD1",1199.25446201153,TRUE
"ENSG00000106638.11","TBL2",1198.74286301572,TRUE
"ENSG00000135900.3","MRPL44",1198.67440563462,TRUE
"ENSG00000162607.8","USP1",1198.60042237376,TRUE
"ENSG00000168564.5","CDKN2AIP",1198.47822045492,TRUE
"ENSG00000123607.10","TTC21B",1198.29361994141,TRUE
"ENSG00000186300.7","ZNF555",1197.84738722891,TRUE
"ENSG00000163630.6","SYNPR",1197.51853467575,TRUE
"ENSG00000142065.9","ZFP14",1197.50816626415,TRUE
"ENSG00000130255.8","RPL36",1197.39272267709,TRUE
"ENSG00000073417.10","PDE8A",1197.07529702243,TRUE
"ENSG00000166411.9","IDH3A",1197.05200542454,TRUE
"ENSG00000261374.1","RP11-64K12.10",1196.87321336645,TRUE
"ENSG00000131845.10","ZNF304",1196.8632939915,TRUE
"ENSG00000258289.3","CHURC1",1196.82060998127,TRUE
"ENSG00000065357.15","DGKA",1196.01144266293,TRUE
"ENSG00000101224.13","CDC25B",1195.75178229572,TRUE
"ENSG00000070476.10","ZXDC",1195.65783445982,TRUE
"ENSG00000021762.15","OSBPL5",1195.56350835977,TRUE
"ENSG00000185386.10","MAPK11",1195.43841928281,TRUE
"ENSG00000163807.4","KIAA1143",1195.42914469614,TRUE
"ENSG00000253738.1","GS1-251I9.4",1195.13420990892,TRUE
"ENSG00000089050.10","RBBP9",1193.3357316788,TRUE
"ENSG00000152022.7","LIX1L",1193.24831157845,TRUE
"ENSG00000170291.10","ELP5",1193.23853914722,TRUE
"ENSG00000103037.7","SETD6",1193.14981285855,TRUE
"ENSG00000070444.10","MNT",1192.54081555153,TRUE
"ENSG00000255455.2","RP11-890B15.3",1191.72865960042,TRUE
"ENSG00000144134.14","RABL2A",1191.40500122144,TRUE
"ENSG00000241878.5","PISD",1191.12065193257,TRUE
"ENSG00000175792.7","RUVBL1",1191.03118022903,TRUE
"ENSG00000185615.11","PDIA2",1190.97061274598,TRUE
"ENSG00000226137.3","BAIAP2-AS1",1190.93915918387,TRUE
"ENSG00000171497.4","PPID",1190.73825573138,TRUE
"ENSG00000170743.12","SYT9",1190.16959468736,TRUE
"ENSG00000166446.10","CDYL2",1189.41199547905,TRUE
"ENSG00000078808.12","SDF4",1189.09411105203,TRUE
"ENSG00000144647.5","POMGNT2",1188.71676365982,TRUE
"ENSG00000136718.5","IMP4",1188.68440414019,TRUE
"ENSG00000149792.4","MRPL49",1187.90276662634,TRUE
"ENSG00000089775.7","ZBTB25",1187.74734431632,TRUE
"ENSG00000165271.12","NOL6",1187.24861063348,TRUE
"ENSG00000245526.4","LINC00461",1186.16219907126,TRUE
"ENSG00000116786.7","PLEKHM2",1185.86026467318,TRUE
"ENSG00000196943.8","NOP9",1185.82524512299,TRUE
"ENSG00000164172.14","MOCS2",1185.76207807323,TRUE
"ENSG00000171206.9","TRIM8",1185.5266011627,TRUE
"ENSG00000140577.11","CRTC3",1185.01277758861,TRUE
"ENSG00000046651.10","OFD1",1184.40311255593,TRUE
"ENSG00000114904.8","NEK4",1184.30536895379,TRUE
"ENSG00000090266.8","NDUFB2",1184.01752946537,TRUE
"ENSG00000204209.6","DAXX",1183.5186898503,TRUE
"ENSG00000175054.10","ATR",1183.16065011625,TRUE
"ENSG00000149289.6","ZC3H12C",1182.92905538451,TRUE
"ENSG00000100139.9","MICALL1",1182.48776909696,TRUE
"ENSG00000132323.4","ILKAP",1182.35770300186,TRUE
"ENSG00000104884.10","ERCC2",1182.11459719987,TRUE
