"pathway","pval","log2err","ES","NES","size","leadingEdge","tier","variant","contrast","rank_kind","fgsea_internal_padj","ranked_genes","rank_ties","family_fdr"
"HALLMARK_DNA_REPAIR",1.12112348473671e-10,0.839088935621274,0.491324916379551,2.29986951823476,143,"NME3;POLR2E;ALYREF;MPG;ADRM1;GPX4;SAC3D1;EDF1;POLR2I;GTF2A2;VPS37D;NME1;ITPA;MRPL40;POLE4;GUK1;POLR2F;ELL;NELFB;VPS28;POLR2J;COX17;RBX1;RFC2;APRT;SNAPC5;AK1;POLD1;VPS37B;HPRT1;POLR2G;TP53;DGUOK;NCBP2;TAF12;POLR2K;SUPT4H1;NT5C;RPA2;RFC3;TARBP2;TAF9;PCNA;CETN2;POLR2D;RAE1;GTF3C5;POLB;TSG101;RALA;GTF2H5;SDCBP;GTF2B;MPC2;DUT;SUPT5H;SSRP1;POLR1D;POLR3GL;PDE4B;GTF2F1;RPA3;TAF10;GTF2H3;ERCC2;BCAP31;TAF13;POLL;IMPDH2;USP11;CLP1;DDB1;ERCC8;POLR2H;TAF6;GMPR2;UPF3B;POLR1C;SURF1;GTF2H1","exploratory","block_68_3__batch2","day3_vs_control","descriptive normalized log ratio",4.85820176719243e-10,21098,5799,6.72674090842028e-10
"REACTOME_TELOMERE_MAINTENANCE",0.000687704122707567,0.477270815362862,0.459359846868554,1.85113045464124,62,"POLR2L;POLR2E;POLR2I;RUVBL2;DSCC1;POLR2F;POLR2J;RFC2;NHP2;DAXX;NOP10;POLD1;POLD2;POLR2G;ACD;RUVBL1;POLR2K;TINF2;CHTF8;RPA2;TERF2IP;RFC3;PCNA;POLR2D;DKC1;CCNA1;WRAP53","exploratory","block_68_3__batch2","day3_vs_control","descriptive normalized log ratio",0.0011175191993998,21098,5799,0.00137540824541513
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","block_68_3__batch2","day3_vs_control","descriptive normalized log ratio",,21098,5799,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.00489517311252321,0.407017918923954,0.333488246142728,1.40828726825842,182,"MAOB;ATP6V1H;MTRF1;NDUFS2;ATP6V0E1;ETFA;UQCR10;PHB2;BAX;IDH1;MRPS11;PRDX3;MRPL34;PDHB;TOMM22;NQO2;ETFB;NDUFB1;COX7A2;NDUFA3;COX6A1;COX5B;NDUFS3;COX5A;LDHA;LDHB;UQCRH;ISCU;NDUFB4;NDUFB8;TIMM17A;UQCR11;SLC25A6;COX7C;COX4I1;SURF1;SLC25A12;MTX2;NDUFC1;IDH3G;NDUFA6;OAT;ACAT1;NDUFA8;RETSAT;VDAC3;ETFDH;ATP6V1D;ECHS1;HSD17B10;COX7A2L;SLC25A11;COX6B1;MRPL11;NDUFS4;ACADM;NDUFC2;ATP6V1G1;HADHA;ATP6V1F;NDUFAB1;COX6C;NDUFB7;NDUFS8;HTRA2;ALDH6A1;MDH1;IMMT;POR;ATP6V1E1;TIMM10;AIFM1;NDUFA4;NDUFB6;ACAA2;VDAC2;UQCRFS1;ATP6V0B;NDUFA5;MRPS12;NDUFA1;MGST3;UQCRB;ACADVL;ECH1;MRPL35;NDUFA2;CYB5A;IDH2;COX8A;COX7B;GRPEL1;SUCLA2;ISCA1;IDH3B;NDUFB5;ATP6AP1;SDHA;SDHC;NDUFB3;GOT2;NNT;FH;SLC25A4;NDUFV1;ACAA1;GPI;BDH2","primary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",0.0318186252314008,21098,6383,0.012237932781308
"HALLMARK_GLYCOLYSIS",0.040037493304767,0.0822473549270266,-0.344794054347531,-1.30719644961153,184,"CD44;SPAG4;KDELR3;ISG20;STC2;IER3;SLC16A3;COL5A1;ADORA2B;VEGFA;FBP2;CDK1;IGFBP3;IL13RA1;PDK3;HK2;ELF3;EGFR;AURKA;ANGPTL4;TGFA;PYGL;PMM2;STC1;MERTK;PAM;SLC25A10;AK4;GYS2;TGFBI;CHPF2;NT5E;GYS1;CLN6;BIK;EXT1;P4HA1;XYLT2;HSPA5;MET;EGLN3;GALK2;IRS2;ALDOB","primary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",0.173495804320657,21098,6383,0.085794628510215
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.539106901217862,0.0289309481977095,0.288580994386729,0.952667268965105,42,"MGST1;GCLC;PDLIM1;ATOX1;NDUFS2;FTL;CDKN2D;NDUFB4;TXN;NDUFA6;TXNRD1;PRDX2;SOD1;CAT;MSRA;GSR;PRNP;IPCEF1;G6PD;PRDX1;ABCC1;GCLM","primary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",1,21098,6383,0.735145774387994
"HALLMARK_MTORC1_SIGNALING",1,0.0251527494517956,0.125378387348706,0.530595616566137,189,"DDIT4;SLA;TMEM97;GCLC;IGFBP5;SYTL2;TUBG1;INSIG1;MLLT11;PSMG1;DHCR24;ADD3;ACLY;STARD4;IDH1;EBP;TM7SF2;NFYC;EEF1E1;PSMB5;PIK3R3;VLDLR;LDHA;ASNS;PPIA;TUBA4A;HMGCR;PDAP1;DHCR7;CCNG1;ELOVL6;GMPS;RPA1;TXNRD1;COPS5;ATP6V1D;SQLE;PLOD2;GSR;PSPH;RRP9;SLC37A4;CCT6A;PSME3;TPI1;PFKL;SDF2L1;UCHL5;FGL2;IDI1;G6PD;PSMC6;PRDX1;PSMA4;SRD5A1;EDEM1;EIF2S2;SORD;PSMD13;CYB5B;IMMT;TRIB3","primary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",1,21098,6383,1
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.987142397942784,0.0216733350890307,0.183687137120436,0.705548791990014,96,"ITPR2;SLA;IL2RG;TNFRSF1A;CDKN1B;MKNK1;PIK3R3;PFN1;STAT2;TIAM1;YWHAB;CDK2;FGF22;FGF17;CFL1;CAMK4;MAPK8;PAK4;RAC1;PLCB1;PRKCB;AP2M1;PPP1CA;EIF4E;PRKAG1;CAB39L;TRAF2;TRIB3;MAPKAP1;ACACA;E2F1;GRB2;MAPK1;CAB39;PLCG1;AKT1;HRAS;RALB;PIN1;IRAK4;ACTR3;MAP2K6;UBE2N;CSNK2B;THEM4","primary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",1,21098,6383,1
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",1.53381588215687e-05,0.575610261071129,0.432916652991702,1.77146081836724,145,"SMIM20;NFS1;MT-ND6;COX14;NDUFS2;MT-CO3;ETFA;SCO2;TMEM177;UQCR10;COA3;MT-CO1;MT-ND3;HIGD2A;MT-CO2;NUBPL;ETFB;NDUFB11;NDUFB1;COX7A2;NDUFA3;MT-ND4;MT-CYB;COX6A1;COX5B;NDUFS3;COX5A;COX20;COX16;UQCRH;ISCU;NDUFB10;NDUFB4;NDUFB8;UQCR11;COX7C;NDUFS5;COX4I1;SURF1;SLC25A12;MT-ND1;SCO1;NDUFC1;NDUFA6;NDUFA8;ETFDH;BCS1L;COX7A2L;SLC25A11;COX6B1;NDUFAF6;NDUFS4;NDUFC2;MT-ND2;NDUFAF4;SLC25A13;NDUFAB1;COX6C;NDUFB7;NDUFB9;NDUFS8;ACAD9;MT-ND5;MDH1;PET100;COA5;TMEM186;NDUFA4;UQCC1;NDUFB6;TIMMDC1;UQCRFS1;NDUFA5;HSCB;PET117;NDUFA1;SFXN4;UQCRB;TRAP1;NDUFA2;COA1;NDUFV3;COX8A;COX7B;SLC25A18;COQ10A;LYRM7;NDUFB5;SDHA;SDHC;PNKD;COX18;NDUFB3;GOT2","secondary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",0.000199396064680393,21098,6383,0.000161050667626471
"REACTOME_AUTOPHAGY",0.061276287164612,0.110200614426747,0.306297565726616,1.25220197116986,144,"TUBA1C;TUBA1A;TUBB2B;TUBB4B;TUBA1B;TUBB4A;EEF1A1;TUBB2A;EPAS1;ULK1;FUNDC1;RRAGB;ATG9B;RPS27A;GABARAPL2;TOMM7;DYNC1I1;CHMP4B;DYNC1I2;GABARAP;NBR1;UBB;TOMM22;WDR45;PLIN2;CHMP2A;IFT88;WIPI2;TUBA4A;SRC;ATG4C;VCP;ATG13;TUBA8;CHMP6;UBA52;PINK1;VDAC3;VPS37D;UBC;UBE2D2;LAMTOR2;PCNT;PARK7;UBE2L3;PRKAA1;ATG10;ATG14;ATG4B;RRAGA;VPS28","secondary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",0.199147933284989,21098,6383,0.183828861493836
"REACTOME_MITOPHAGY",0.0884909138793785,0.0774315909249512,0.422205674283757,1.34018181800122,35,"ULK1;FUNDC1;RPS27A;TOMM7;UBB;TOMM22;SRC;UBA52;PINK1;VDAC3;UBC;UBE2D2;UBE2L3;TOMM20;TOMM5;MAP1LC3B;VDAC2;CSNK2A1;ATG9A;UBE2N;CSNK2B","secondary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",0.230076376086384,21098,6383,0.232288648933368
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.924215809284818,0.0188965322442813,0.227418685074063,0.668591392830877,25,"CCL2;NFYC;EXOSC5;ASNS;EXOSC8;DCP2;PARN;NFYB;EXOSC4;HERPUD1;EXOSC2;ATF4;EXOSC9;CEBPB;CEBPG","secondary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",1,21098,6383,1
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.833527163980728,0.01437978157026,-0.275457256104123,-0.746505691365583,24,"BDNF;NTRK2","secondary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",1,21098,6383,1
"HALLMARK_FATTY_ACID_METABOLISM",0.128400435255713,0.0753641771859303,0.288540185531051,1.17369337407549,139,"LGALS1;INMT;SUCLG2;ACSS1;CYP4A11;BMPR1B;MIF;MAOA;CBR3;APEX1;PSME1;CA2;DHCR24;ACAT2;HIBCH;SERINC1;REEP6;IDH1;BCKDHB;CA4;PDHB;UBE2L6;MLYCD;LDHA;CD36;GRHPR;UROD;IDH3G;RETSAT;ETFDH;ECHS1;HSD17B4;HSD17B10;NSDHL;GLUL;AADAT;CYP4A22;HADH;ENO2;EPHX1;ACADM;NTHL1;CRAT","secondary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",0.278200943054044,21098,6383,0.299601015596663
"HALLMARK_DNA_REPAIR",0.714129643117261,0.0292151605378048,0.22323586042569,0.911095755214127,143,"NME3;UPF3B;DUT;RBX1;POLR3GL;TYMS;CMPK2;CETN2;MRPL40;POLE4;RFC2;RAE1;NELFB;GTF2H5;PCNA;PDE4B;GMPR2;NME1;AK3;ERCC8;GTF2A2;TAF9;CANT1;PRIM1;SURF1;VPS37D;POLR2I;NT5C3A;ERCC5;MPC2;GTF2H3;SSRP1;RALA;AAAS;POLR2G;GTF3C5;POLB;NELFCD;SUPT4H1;CSTF3;POLR2J;VPS28;SRSF6;AK1;ARL6IP1;NCBP2;DDB2;TK2;NT5C;ERCC2;USP11;TAF12;POLA1;GTF2B;RAD52;ADA;POLR1D;ERCC3;TSG101;TAF1C;ADRM1;POLL;SNAPC5;RPA3;ITPA;DGUOK","exploratory","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",1,21098,6383,0.856955571740714
"REACTOME_TELOMERE_MAINTENANCE",0.942103754657495,0.0206199462847233,0.204621158522054,0.729023575618784,62,"PIF1;POLR2L;TERF2IP;RFC2;PCNA;WRAP53;TERF1;POLD2;PRIM1;CDK2;RUVBL1;RPA1;POLR2I;CHTF18;POLR2G;POLR2J;NOP10;RUVBL2;DAXX","exploratory","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",1,21098,6383,0.942103754657495
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","block_68_3__batch2","day3_vs_day1","descriptive normalized log ratio",,21098,6383,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",4.32573203055886e-07,0.674962860011025,0.478325087747596,1.90411176691288,182,"ATP6V0C;NDUFB7;TCIRG1;TIMM13;NDUFS7;RHOT2;GPX4;ECH1;NDUFS8;MRPS12;CYC1;SLC25A6;CYB5R3;COX8A;ETFB;POR;ECI1;BAX;NDUFV1;NDUFA3;COX5B;HSD17B10;NDUFS6;ATP6V0B;SLC25A11;ATP6V1F;ACAA1;IDH3G;IDH2;MRPL34;NDUFA2;UQCRC1;UQCR10;UQCR11;MDH2;PHB2;OGDH;POLR2F;MRPL11;NDUFB2;ECHS1;SURF1;COX4I1;ACO2;COX6A1;COX6B1;MRPS15;UQCRQ;COX17;PMPCA;HTRA2;NDUFS3;ATP6AP1;TIMM10;TIMM50;NDUFAB1","primary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",2.81172581986326e-06,21098,4006,3.24429902291915e-06
"HALLMARK_GLYCOLYSIS",0.00205538727823453,0.335068558717014,0.386333506420156,1.53847797714445,184,"SLC25A10;CHPF;GAL3ST1;ALDOA;ARTN;MIF;AGRN;DPYSL4;IDUA;GPC1;PC;PGLS;GMPPB;GALK1;CACNA1H;B4GALT7;CLN6;B3GAT3;CHST12;RBCK1;B3GALT6;B4GALT2;ELF3;CHPF2;LHPP;ENO1;G6PD;GALE;ANGPTL4;PLOD1;SLC16A3;MDH2;NOL3;GYS1;COL5A1;PSMC4;BIK;XYLT2;QSOX1;ALG1;TALDO1;SDC1;FKBP4;PFKP;CHST1;PYGB;MPI;TPI1;CLDN9;PKM;SDC3;SPAG4;IER3;MED24;POLR3K;B3GAT1;ANG;AKR1A1;NSDHL;DDIT4","primary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.00668000865426222,21098,4006,0.00770770229337949
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0069602462856378,0.200513180400413,0.502369067079249,1.64093359955585,42,"SBNO2;JUNB;GPX4;TXNRD2;PRDX2;STK25;G6PD;MSRA;ERCC2;HMOX2;ATOX1;CDKN2D;PFKP;FTL;PRDX4;EGLN2;GPX3","primary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.0176722532588454,21098,4006,0.0174508790072389
"HALLMARK_MTORC1_SIGNALING",0.601274711029491,0.0128782958945019,0.237253048084846,0.946972084454467,189,"SDF2L1;CORO1A;ALDOA;FKBP2;RRP9;TOMM40;PFKL;CYP51A1;TM7SF2;DDX39A;GAPDH;FDXR;SERPINH1;MCM2;ENO1;SQSTM1;G6PD;CALR;NFKBIB;MAP2K3;SLC7A5;PSMC4;PPP1R15A;FADS2;STIP1;TRIB3;PDAP1;TPI1;NFYC;HMBS;SHMT2;CFP;SLC2A1;PLK1;TUBG1;DDIT4;DHCR7;PSMB5;CDKN1A;YKT6;EBP;PSMD13;CDC25A;PSPH;RPN1;ABCF2;CXCR4;ARPC5L;LGMN;GPI","primary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.690833599488981,21098,4006,0.659706327687595
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.0916755729723311,0.0498968359090995,0.347601892720104,1.28994037719875,96,"ARHGDIA;HRAS;ECSIT;FGF22;TRAF2;PAK4;PIN1;RPTOR;PPP1CA;E2F1;AKT1;MKNK2;TSC2;SQSTM1;AKT1S1;CALR;NFKBIB;MAP2K3;ARF1;FGF17;NGF;PFN1;TRIB3;AP2M1;IL2RG;CDK4","primary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.132420272071145,21098,4006,0.152792621620552
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",7.02173075863798e-07,0.659444398037935,0.489678788842458,1.90868358974817,145,"NDUFB7;NDUFA11;SLC25A22;NDUFS7;ECSIT;NDUFS8;CYC1;NDUFAF3;NDUFA13;COX8A;SCO2;ETFB;NDUFV1;NDUFA3;COX5B;NDUFS6;SLC25A11;NDUFB11;HIGD2A;NDUFA2;COA3;UQCRC1;UQCR10;TMEM223;UQCR11;MDH2;NDUFB2;TACO1;BCS1L;SURF1;COX4I1;NDUFB10;PET117;ACAD9;PNKD;COX6A1;COX6B1;UQCRQ;COX17;NDUFS3;TRAP1;UQCC2;NDUFAB1;NDUFAF2;TMEM177;LETM1;NDUFA1;SDHA;NDUFB9;SMIM20;NDUFA9;SDHB;NDUFA8;TMEM186;UQCRFS1;FOXRED1;PET100;NDUFB6;COX19;NDUFA6;NDUFB8;COX6B2","secondary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",3.04274999540979e-06,21098,4006,7.37281729656988e-06
"REACTOME_AUTOPHAGY",0.00815642458100559,0.168819300017839,0.377216040669978,1.46879125186395,144,"MAP1LC3A;ATG4D;MLST8;HSF1;VPS37D;VPS28;CHMP6;TOMM40;TUBB3;RPTOR;ULK1;LAMTOR4;TSC2;LAMTOR2;MVB12A;PINK1;SQSTM1;LAMTOR1;TUBA8;VPS37B;CHMP2A;ATG4B;MVB12B;ATG9B;HSPA8;ATG9A;ATG16L2;RNASE1;VPS37C;SRC;AMBRA1;GABARAP;TUBB4B;PGAM5;WDR45;TUBB4A;UBA52;UBB;HSP90AB1;PARK7;DYNLL1;MTMR14;TOMM22;MFN2;CHMP4B;PLIN3","secondary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.0176722532588454,21098,4006,0.0428212290502793
"REACTOME_MITOPHAGY",0.123261258779782,0.0460296113102909,0.417654666680759,1.31682519884902,35,"MAP1LC3A;TOMM40;ULK1;PINK1;SQSTM1;ATG9A;SRC;PGAM5;UBA52;UBB;TOMM22;MFN2;UBC;CSNK2B;UBE2L3;TOMM7","secondary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.160239636413717,21098,4006,0.323560804296929
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.655541106776477,0.0158328307088036,0.294360529755639,0.864650912123374,25,"EXOSC5;EXOSC4","secondary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.690833599488981,21098,4006,0.887945180303766
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.690833599488981,0.0274655467272908,-0.249409594332362,-0.853162109099549,24,"GAB1;NTRK2;PIK3CA;GRIN2B;FRS2;SOS1;KRAS;PTPN11;NRAS;PIK3R1;DOCK3","secondary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.690833599488981,21098,4006,0.887945180303766
"HALLMARK_FATTY_ACID_METABOLISM",0.0186433063791554,0.111211882754101,0.365022261329227,1.41606317143186,139,"NTHL1;LGALS1;ALDOA;REEP6;ECH1;ACADS;MIF;GPD1;FASN;G0S2;ECI1;NCAPH2;D2HGDH;HSD17B10;ACAA1;IDH3G;ODC1;GSTZ1;MGLL;CRAT;ENO3;S100A10;GRHPR;MDH2;GCDH;PCBD1;ECHS1;ACO2;ACOT8;CEL;UROD;ERP29;UBE2L6;CYP4A11;CBR1;EPHX1;IDH3B;NSDHL;HMGCL","secondary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.0302953728661276,21098,4006,0.0783018867924528
"HALLMARK_DNA_REPAIR",3.75178803620671e-07,0.674962860011025,0.498014752520204,1.93795536820951,143,"NME3;MPG;POLR2E;SAC3D1;APRT;ADRM1;GUK1;GPX4;VPS37D;EDF1;VPS28;POLD1;POLR2I;NT5C;ALYREF;SNAPC4;BCAM;POLR2J;NELFB;ELL;POLD4;TARBP2;ITPA;BCAP31;GTF2F1;VPS37B;TAF1C;POLE4;ERCC2;AK1;POLR2F;MRPL40;BRF2;NME4;NELFE;GTF3C5;RFC2;SURF1;POLL;IMPDH2;COX17;SUPT5H;LIG1;ERCC1;TP53;TAF6;AAAS;NPR2;NME1;ZNF707;DGUOK;USP11","exploratory","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",2.81172581986326e-06,21098,4006,2.25107282172403e-06
"REACTOME_TELOMERE_MAINTENANCE",0.0179332831703035,0.119991298354729,0.440382244682939,1.5358996420899,62,"POLR2E;POLR2L;CHTF18;RUVBL2;POLD1;POLR2I;POLR2J;ACD;POLD4;POLD2;NHP2;POLR2F;RFC2;DSCC1;WRAP53;LIG1;RUVBL1;NOP10;PIF1;TINF2;DAXX;POLR2G;POLR2H;CHTF8;FEN1","exploratory","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",0.0302953728661276,21098,4006,0.0335001220405175
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","block_69_2__batch1","day1_vs_control","descriptive normalized log ratio",,21098,4006,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.504764425622022,0.0297253427498778,0.217823781886001,0.97944995026902,182,"ATP6V0C;SLC25A6;CYC1;TCIRG1;BAX;NDUFB7;HSD17B10;ACO2;ACAA1;SLC25A11;IDH2;TIMM13;COX4I1;UQCRC1;OGDH;NDUFV1;GPI;NDUFS7;POLR2F;MRPL11;IDH3G;CYB5R3;GPX4;ECH1;TIMM8B;COX8A;ATP6V1F;UQCR10;MFN2;ECHS1;COX6B1;ALDH6A1;NDUFS6;ETFB;ATP6V0B;NDUFA3;ACADVL;RHOT2;PHB2","primary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.849505995009231,21098,4836,0.659706327687595
"HALLMARK_GLYCOLYSIS",0.585193512124619,0.0190559409608287,-0.222445503857511,-0.948450491769143,184,"TGFBI;NT5E;CLDN9;STC2;CD44;STC1;KDELR3;PLOD2;GPC4;SOX9;AURKA;HMMR;TPBG;VEGFA;CENPA;AK4;IRS2;P4HA1;MIF;DCN;IER3;PMM2;PAM;MET;DSC2;HS6ST2;IL13RA1;HS2ST1;VLDLR;ALDOB;SAP30;ME1;GALK1;FAM162A","primary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.849505995009231,21098,4836,0.659706327687595
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.697205680256528,0.0218116252697408,0.247648134186093,0.862263250846691,42,"TXNRD2;SBNO2;PRDX2;ERCC2;GPX4;STK25;EGLN2;MSRA;PDLIM1;ABCC1;HMOX2;G6PD;FTL;CDKN2D;ATOX1","primary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.849505995009231,21098,4836,0.697205680256528
"HALLMARK_MTORC1_SIGNALING",0.0319437789490497,0.101117648743061,-0.309971683333211,-1.3271331217762,189,"SLC7A11;TFRC;STC1;DDIT3;BTG2;XBP1;MTHFD2;PSAT1;PHGDH;PLOD2;AURKA;BHLHE40;AK4;BUB1;IFRD1;SLC1A5;P4HA1;TBK1;NUFIP1;UCHL5;TUBA4A;PNO1;HSPE1;EDEM1;NFIL3;ASNS;CD9;CCNG1;NAMPT;SLC2A3;VLDLR;EIF2S2;UFM1;ME1;SYTL2;SHMT2;POLR3G;IGFBP5;ADD3;DDIT4;ELOVL5;HSP90B1;CANX;USO1;PSMD12;PSMD14;GMPS;PDK1;GLA;CTSC;PSMC6;PPA1;PNP;RAB1A;SSR1;PSMA4;SLC1A4;SLC7A5;BCAT1;GTF2H1;SEC11A;CDKN1A;ACTR3;NUP205;SERP1;ETF1","primary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.338524093779739,21098,4836,0.0684509548908207
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.615725905841755,0.0250050888948443,0.227396441085547,0.927501745633209,96,"FGF22;ECSIT;IL2RG;TRAF2;HRAS;PPP1CA;TSC2;ARHGDIA;E2F1;AP2M1;SLA;RPTOR;RPS6KA1;CALR;PIN1;AKT1;MKNK2;AKT1S1;PIK3R3;NFKBIB;CFL1;SLC2A1;PAK4;CDK4;CXCR4;SQSTM1;PLCG1;PFN1","primary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.849505995009231,21098,4836,0.659706327687595
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",0.933402168301497,0.0191716701212118,0.180861369338834,0.788207082699933,145,"ECSIT;CYC1;SLC25A22;COA3;NDUFB7;SLC25A11;TACO1;COX4I1;UQCRC1;NDUFV1;TRAP1;NDUFS7;TMEM186;BCS1L;LETM1;UQCC2;COX8A;UQCR10;NDUFB11;COX6B1;NDUFS6;PNKD;ETFB;NDUFA3;TMEM223;TMEM177;NDUFAF3;SCO2;NDUFS3;SDHA;MDH2;NDUFB8;PET117;ACAD9;NDUFA1;UQCR11;NDUFA13;PET100;NDUFA11;NDUFA8;COQ10A;NDUFA2;FOXRED1;NDUFS8;NDUFS2;GOT2;SDHC;NDUFB10;FXN","secondary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.933402168301497,21098,4836,1
"REACTOME_AUTOPHAGY",0.444961240310077,0.0316372773870905,0.230834053017984,1.00431834447078,144,"TUBA3D;TUBA1B;TUBB3;CHMP6;PINK1;TSC2;HSF1;AMBRA1;TUBB4B;TUBB1;TUBB4A;ATG4D;VPS28;MAP1LC3A;RPTOR;SRC;UBB;MVB12B;MLST8;ULK1;TOMM40;MFN2;UBC;LAMTOR2;TUBA1C;LAMTOR1;UBA52;CHMP2A;VCP;MTOR;TUBA1A;EEF1A1;DYNC1H1;ATG9A;SQSTM1;PEX5;GABARAP;PGAM5;BECN1;TUBB2B;TUBB2A;MTMR3;ATG4B;ATG16L2;VPS37D;WDR45;DYNLL2;PARK7;UBE2L3;ATG14;WIPI2;ATG7;HDAC6;ATG13;EPAS1;MVB12A;TOMM7;VPS37B;RNASE1;CHMP4B;LAMTOR4;UBAP1;WIPI1","secondary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.849505995009231,21098,4836,0.718783542039356
"REACTOME_MITOPHAGY",0.642599277978339,0.0228652484630853,0.265108919735043,0.886683033733621,35,"PINK1;MAP1LC3A;SRC;UBB;ULK1;TOMM40;MFN2;UBC;UBA52;ATG9A;SQSTM1;PGAM5","secondary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.849505995009231,21098,4836,0.887945180303766
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.0758807588075881,0.068945037482762,-0.47474378016976,-1.41176804252659,25,"DDIT3;CCL2;CEBPB;HERPUD1;ASNS;ATF3;ATF4;DIS3;CEBPG;EXOSC3;EXOSC8","secondary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.338524093779739,21098,4836,0.227642276422764
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.718812765007811,0.0209322963455637,0.269493045047965,0.822659077795713,24,"FRS3;HRAS;SRC;CDK5","secondary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.849505995009231,21098,4836,0.887945180303766
"HALLMARK_FATTY_ACID_METABOLISM",0.364272919719915,0.0268795497273238,-0.25401994260643,-1.04396347767034,139,"INMT;CBR3;ACADS;CA2;TDO2;SDHD;SUCLG2;MIF;OSTC;S100A10;HSD17B11;CRYZ;DECR1;G0S2;ETFDH;ME1;CPT1A;LGALS1;ACSL5;ACSL4;AOC3;ELOVL5;HSPH1;HCCS;HADHB;HSDL2;GPD1;SERINC1;AUH;ACAA2","secondary","block_69_2__batch1","day3_vs_control","descriptive normalized log ratio",0.849505995009231,21098,4836,0.637477609509852
